pizza,weekdays,month,hour,size,how_many_times_ordered
The Spinach and Feta Pizza,saturday,10,16,L,1
The Spinach and Feta Pizza,saturday,10,16,M,1
The Spinach and Feta Pizza,saturday,10,17,L,1
The Spinach and Feta Pizza,saturday,10,18,M,2
The Spinach and Feta Pizza,saturday,10,19,L,2
The Spinach and Feta Pizza,saturday,10,19,M,1
The Spinach and Feta Pizza,saturday,10,19,S,3
The Spinach and Feta Pizza,saturday,10,20,M,1
The Spinach and Feta Pizza,saturday,10,22,M,1
The Spinach and Feta Pizza,saturday,11,12,M,1
The Spinach and Feta Pizza,saturday,11,17,S,2
The Spinach and Feta Pizza,saturday,11,18,L,1
The Spinach and Feta Pizza,saturday,11,18,M,2
The Spinach and Feta Pizza,saturday,11,19,S,2
The Spinach and Feta Pizza,saturday,12,12,S,3
The Spinach and Feta Pizza,saturday,12,13,M,2
The Spinach and Feta Pizza,saturday,12,14,L,1
The Spinach and Feta Pizza,saturday,12,14,M,1
The Spinach and Feta Pizza,saturday,12,15,L,2
The Spinach and Feta Pizza,saturday,12,18,L,1
The Spinach and Feta Pizza,saturday,12,18,S,1
The Spinach and Feta Pizza,saturday,12,19,M,1
The Spinach and Feta Pizza,saturday,12,19,S,1
The Spinach and Feta Pizza,saturday,12,20,L,1
The Spinach and Feta Pizza,saturday,12,21,M,2
The Spinach and Feta Pizza,saturday,12,22,L,1
The Spinach and Feta Pizza,saturday,12,22,M,1
The Spinach and Feta Pizza,sunday,1,12,L,1
The Spinach and Feta Pizza,sunday,1,12,S,3
The Spinach and Feta Pizza,sunday,1,13,M,1
The Spinach and Feta Pizza,sunday,1,13,S,1
The Spinach and Feta Pizza,sunday,1,14,L,1
The Spinach and Feta Pizza,sunday,1,14,M,2
The Spinach and Feta Pizza,sunday,1,14,S,2
The Spinach and Feta Pizza,sunday,1,15,S,1
The Spinach and Feta Pizza,sunday,1,17,S,1
The Spinach and Feta Pizza,sunday,1,18,S,1
The Spinach and Feta Pizza,sunday,1,19,L,1
The Spinach and Feta Pizza,sunday,1,19,M,2
The Spinach and Feta Pizza,sunday,2,11,S,1
The Spinach and Feta Pizza,sunday,2,12,L,1
The Spinach and Feta Pizza,sunday,2,12,M,1
The Spinach and Feta Pizza,sunday,2,12,S,1
The Spinach and Feta Pizza,sunday,2,13,M,1
The Spinach and Feta Pizza,sunday,2,14,M,1
The Spinach and Feta Pizza,sunday,2,15,M,1
The Spinach and Feta Pizza,sunday,2,16,L,1
The Spinach and Feta Pizza,sunday,2,17,L,1
The Spinach and Feta Pizza,sunday,2,17,S,1
The Spinach and Feta Pizza,sunday,2,18,M,1
The Spinach and Feta Pizza,sunday,2,18,S,2
The Spinach and Feta Pizza,sunday,2,20,M,1
The Spinach and Feta Pizza,sunday,2,21,L,1
The Spinach and Feta Pizza,sunday,2,21,S,1
The Spinach and Feta Pizza,sunday,3,12,M,2
The Spinach and Feta Pizza,sunday,3,12,S,2
The Spinach and Feta Pizza,sunday,3,13,M,1
The Spinach and Feta Pizza,sunday,3,13,S,3
The Spinach and Feta Pizza,sunday,3,14,M,1
The Spinach and Feta Pizza,sunday,3,14,S,1
The Spinach and Feta Pizza,sunday,3,15,L,3
The Spinach and Feta Pizza,sunday,3,15,S,1
The Spinach and Feta Pizza,sunday,3,16,M,2
The Spinach and Feta Pizza,sunday,3,16,S,1
The Spinach and Feta Pizza,sunday,3,18,S,1
The Spinach and Feta Pizza,sunday,3,19,L,1
The Spinach and Feta Pizza,sunday,3,19,M,1
The Spinach and Feta Pizza,sunday,3,21,L,1
The Spinach and Feta Pizza,sunday,4,11,S,1
The Spinach and Feta Pizza,sunday,4,12,L,1
The Spinach and Feta Pizza,sunday,4,12,M,1
The Spinach and Feta Pizza,sunday,4,14,M,2
The Spinach and Feta Pizza,sunday,4,14,S,2
The Spinach and Feta Pizza,sunday,4,16,S,1
The Spinach and Feta Pizza,sunday,4,17,L,2
The Spinach and Feta Pizza,sunday,4,17,M,1
The Spinach and Feta Pizza,sunday,4,17,S,3
The Spinach and Feta Pizza,sunday,4,18,M,1
The Spinach and Feta Pizza,sunday,4,18,S,1
The Spinach and Feta Pizza,sunday,4,19,M,1
The Spinach and Feta Pizza,sunday,4,19,S,1
The Spinach and Feta Pizza,sunday,4,21,S,1
The Spinach and Feta Pizza,sunday,5,12,L,1
The Spinach and Feta Pizza,sunday,5,12,S,1
The Spinach and Feta Pizza,sunday,5,13,L,2
The Spinach and Feta Pizza,sunday,5,13,M,1
The Spinach and Feta Pizza,sunday,5,13,S,1
The Spinach and Feta Pizza,sunday,5,14,M,1
The Spinach and Feta Pizza,sunday,5,15,M,1
The Spinach and Feta Pizza,sunday,5,17,L,1
The Spinach and Feta Pizza,sunday,5,17,M,2
The Spinach and Feta Pizza,sunday,5,17,S,3
The Spinach and Feta Pizza,sunday,5,18,L,1
The Spinach and Feta Pizza,sunday,5,18,S,1
The Spinach and Feta Pizza,sunday,5,19,M,2
The Spinach and Feta Pizza,sunday,5,20,M,3
The Spinach and Feta Pizza,sunday,5,21,L,1
The Spinach and Feta Pizza,sunday,5,21,S,1
The Spinach and Feta Pizza,sunday,5,22,S,1
The Spinach and Feta Pizza,sunday,6,12,L,1
The Spinach and Feta Pizza,sunday,6,13,L,1
The Spinach and Feta Pizza,sunday,6,14,L,1
The Spinach and Feta Pizza,sunday,6,14,M,1
The Spinach and Feta Pizza,sunday,6,14,S,1
The Spinach and Feta Pizza,sunday,6,15,M,2
The Spinach and Feta Pizza,sunday,6,19,L,1
The Spinach and Feta Pizza,sunday,6,20,S,1
The Spinach and Feta Pizza,sunday,7,12,S,1
The Spinach and Feta Pizza,sunday,7,13,L,2
The Spinach and Feta Pizza,sunday,7,16,L,1
The Spinach and Feta Pizza,sunday,7,16,S,1
The Spinach and Feta Pizza,sunday,7,17,L,1
The Spinach and Feta Pizza,sunday,7,19,L,2
The Spinach and Feta Pizza,sunday,7,20,L,1
The Spinach and Feta Pizza,sunday,7,20,M,1
The Spinach and Feta Pizza,sunday,7,21,L,1
The Spinach and Feta Pizza,sunday,8,12,M,1
The Spinach and Feta Pizza,sunday,8,14,L,1
The Spinach and Feta Pizza,sunday,8,15,M,1
The Spinach and Feta Pizza,sunday,8,15,S,1
The Spinach and Feta Pizza,sunday,8,16,L,1
The Spinach and Feta Pizza,sunday,8,17,L,1
The Spinach and Feta Pizza,sunday,8,18,L,1
The Spinach and Feta Pizza,sunday,8,18,M,2
The Spinach and Feta Pizza,sunday,8,19,M,1
The Spinach and Feta Pizza,sunday,8,19,S,1
The Spinach and Feta Pizza,sunday,8,20,L,1
The Spinach and Feta Pizza,sunday,8,20,M,1
The Spinach and Feta Pizza,sunday,9,11,L,1
The Spinach and Feta Pizza,sunday,9,11,M,1
The Spinach and Feta Pizza,sunday,9,12,M,2
The Spinach and Feta Pizza,sunday,9,14,S,1
The Spinach and Feta Pizza,sunday,9,15,L,1
The Spinach and Feta Pizza,sunday,9,16,S,1
The Spinach and Feta Pizza,sunday,9,17,L,1
The Spinach and Feta Pizza,sunday,9,18,L,1
The Spinach and Feta Pizza,sunday,9,20,M,1
The Spinach and Feta Pizza,sunday,9,21,L,1
The Spinach and Feta Pizza,sunday,10,11,M,1
The Spinach and Feta Pizza,sunday,10,13,M,1
The Spinach and Feta Pizza,sunday,10,13,S,1
The Spinach and Feta Pizza,sunday,10,14,S,1
The Spinach and Feta Pizza,sunday,10,17,M,2
The Spinach and Feta Pizza,sunday,10,18,L,1
The Spinach and Feta Pizza,sunday,10,20,L,1
The Spinach and Feta Pizza,sunday,10,20,M,2
The Spinach and Feta Pizza,sunday,10,21,L,1
The Spinach and Feta Pizza,sunday,11,11,S,1
The Spinach and Feta Pizza,sunday,11,12,S,1
The Spinach and Feta Pizza,sunday,11,13,L,1
The Spinach and Feta Pizza,sunday,11,13,M,3
The Spinach and Feta Pizza,sunday,11,15,L,1
The Spinach and Feta Pizza,sunday,11,15,S,1
The Spinach and Feta Pizza,sunday,11,16,M,1
The Spinach and Feta Pizza,sunday,11,16,S,1
The Spinach and Feta Pizza,sunday,11,17,L,2
The Spinach and Feta Pizza,sunday,11,17,M,1
The Spinach and Feta Pizza,sunday,11,18,S,2
The Spinach and Feta Pizza,sunday,11,19,M,1
The Spinach and Feta Pizza,sunday,12,12,L,1
The Spinach and Feta Pizza,sunday,12,12,M,1
The Spinach and Feta Pizza,sunday,12,13,M,2
The Spinach and Feta Pizza,sunday,12,14,L,1
The Spinach and Feta Pizza,sunday,12,14,M,1
The Spinach and Feta Pizza,sunday,12,14,S,1
The Spinach and Feta Pizza,sunday,12,15,M,1
The Spinach and Feta Pizza,sunday,12,16,L,1
The Spinach and Feta Pizza,sunday,12,17,L,2
The Spinach and Feta Pizza,sunday,12,18,L,2
The Spinach and Feta Pizza,sunday,12,18,S,1
The Spinach and Feta Pizza,sunday,12,19,M,4
The Spinach and Feta Pizza,sunday,12,19,S,2
The Spinach and Feta Pizza,sunday,12,20,M,1
The Spinach and Feta Pizza,thursday,1,12,M,1
The Spinach and Feta Pizza,thursday,1,12,S,2
The Spinach and Feta Pizza,thursday,1,13,L,5
The Spinach and Feta Pizza,thursday,1,14,L,1
The Spinach and Feta Pizza,thursday,1,14,M,1
The Spinach and Feta Pizza,thursday,1,14,S,1
The Spinach and Feta Pizza,thursday,1,15,L,2
The Spinach and Feta Pizza,thursday,1,16,S,1
The Spinach and Feta Pizza,thursday,1,17,S,1
The Spinach and Feta Pizza,thursday,1,18,L,2
The Spinach and Feta Pizza,thursday,1,19,M,1
The Spinach and Feta Pizza,thursday,1,20,M,1
The Spinach and Feta Pizza,thursday,1,20,S,1
The Spinach and Feta Pizza,thursday,2,12,L,2
The Spinach and Feta Pizza,thursday,2,12,M,1
The Spinach and Feta Pizza,thursday,2,13,L,1
The Spinach and Feta Pizza,thursday,2,13,M,1
The Spinach and Feta Pizza,thursday,2,13,S,1
The Spinach and Feta Pizza,thursday,2,14,L,1
The Spinach and Feta Pizza,thursday,2,14,S,1
The Spinach and Feta Pizza,thursday,2,15,S,1
The Spinach and Feta Pizza,thursday,2,17,M,3
The Spinach and Feta Pizza,thursday,2,17,S,2
The Spinach and Feta Pizza,thursday,2,19,M,1
The Spinach and Feta Pizza,thursday,2,19,S,1
The Spinach and Feta Pizza,thursday,3,12,M,1
The Spinach and Feta Pizza,thursday,3,12,S,3
The Spinach and Feta Pizza,thursday,3,13,L,1
The Spinach and Feta Pizza,thursday,3,13,S,1
The Spinach and Feta Pizza,thursday,3,14,S,1
The Spinach and Feta Pizza,thursday,3,15,L,1
The Spinach and Feta Pizza,thursday,3,15,M,1
The Spinach and Feta Pizza,thursday,3,17,L,1
The Spinach and Feta Pizza,thursday,3,17,S,1
The Spinach and Feta Pizza,thursday,3,20,L,1
The Spinach and Feta Pizza,thursday,3,20,S,1
The Spinach and Feta Pizza,thursday,4,11,M,1
The Spinach and Feta Pizza,thursday,4,11,S,1
The Spinach and Feta Pizza,thursday,4,12,S,1
The Spinach and Feta Pizza,thursday,4,13,M,1
The Spinach and Feta Pizza,thursday,4,13,S,1
The Spinach and Feta Pizza,thursday,4,15,S,1
The Spinach and Feta Pizza,thursday,4,16,L,1
The Spinach and Feta Pizza,thursday,4,16,M,2
The Spinach and Feta Pizza,thursday,4,16,S,3
The Spinach and Feta Pizza,thursday,4,17,L,1
The Spinach and Feta Pizza,thursday,4,18,M,1
The Spinach and Feta Pizza,thursday,4,18,S,1
The Spinach and Feta Pizza,thursday,4,19,M,1
The Spinach and Feta Pizza,thursday,4,20,M,1
The Spinach and Feta Pizza,thursday,5,12,L,3
The Spinach and Feta Pizza,thursday,5,12,M,1
The Spinach and Feta Pizza,thursday,5,13,S,2
The Spinach and Feta Pizza,thursday,5,15,M,1
The Spinach and Feta Pizza,thursday,5,15,S,1
The Spinach and Feta Pizza,thursday,5,16,L,1
The Spinach and Feta Pizza,thursday,5,16,S,1
The Spinach and Feta Pizza,thursday,5,19,L,1
The Spinach and Feta Pizza,thursday,5,20,L,2
The Spinach and Feta Pizza,thursday,5,20,M,2
The Spinach and Feta Pizza,thursday,5,20,S,1
The Spinach and Feta Pizza,thursday,6,12,M,1
The Spinach and Feta Pizza,thursday,6,12,S,1
The Spinach and Feta Pizza,thursday,6,13,M,1
The Spinach and Feta Pizza,thursday,6,17,L,1
The Spinach and Feta Pizza,thursday,6,17,S,2
The Spinach and Feta Pizza,thursday,6,18,L,1
The Spinach and Feta Pizza,thursday,6,18,M,1
The Spinach and Feta Pizza,thursday,6,19,L,1
The Spinach and Feta Pizza,thursday,6,20,L,1
The Spinach and Feta Pizza,thursday,6,20,M,3
The Spinach and Feta Pizza,thursday,6,20,S,2
The Spinach and Feta Pizza,thursday,7,11,L,1
The Spinach and Feta Pizza,thursday,7,11,M,1
The Spinach and Feta Pizza,thursday,7,13,M,1
The Spinach and Feta Pizza,thursday,7,14,L,1
The Spinach and Feta Pizza,thursday,7,16,L,1
The Spinach and Feta Pizza,thursday,7,16,S,2
The Spinach and Feta Pizza,thursday,7,17,L,2
The Spinach and Feta Pizza,thursday,7,17,M,1
The Spinach and Feta Pizza,thursday,7,17,S,2
The Spinach and Feta Pizza,thursday,7,18,L,1
The Spinach and Feta Pizza,thursday,7,19,M,2
The Spinach and Feta Pizza,thursday,7,19,S,1
The Spinach and Feta Pizza,thursday,7,22,S,1
The Spinach and Feta Pizza,thursday,8,11,M,3
The Spinach and Feta Pizza,thursday,8,12,M,1
The Spinach and Feta Pizza,thursday,8,12,S,1
The Spinach and Feta Pizza,thursday,8,13,L,1
The Spinach and Feta Pizza,thursday,8,13,S,1
The Spinach and Feta Pizza,thursday,8,14,L,1
The Spinach and Feta Pizza,thursday,8,14,M,2
The Spinach and Feta Pizza,thursday,8,14,S,2
The Spinach and Feta Pizza,thursday,8,15,M,1
The Spinach and Feta Pizza,thursday,8,16,M,2
The Spinach and Feta Pizza,thursday,8,17,L,1
The Spinach and Feta Pizza,thursday,8,18,L,1
The Spinach and Feta Pizza,thursday,8,18,M,1
The Spinach and Feta Pizza,thursday,8,18,S,1
The Spinach and Feta Pizza,thursday,8,20,L,1
The Spinach and Feta Pizza,thursday,9,11,S,1
The Spinach and Feta Pizza,thursday,9,12,L,1
The Spinach and Feta Pizza,thursday,9,12,S,1
The Spinach and Feta Pizza,thursday,9,15,M,1
The Spinach and Feta Pizza,thursday,9,16,L,1
The Spinach and Feta Pizza,thursday,9,16,M,2
The Spinach and Feta Pizza,thursday,9,17,M,1
The Spinach and Feta Pizza,thursday,9,18,S,1
The Spinach and Feta Pizza,thursday,9,19,S,1
The Spinach and Feta Pizza,thursday,9,20,S,1
The Spinach and Feta Pizza,thursday,10,11,L,2
The Spinach and Feta Pizza,thursday,10,12,M,5
The Spinach and Feta Pizza,thursday,10,13,L,1
The Spinach and Feta Pizza,thursday,10,13,M,1
The Spinach and Feta Pizza,thursday,10,17,L,1
The Spinach and Feta Pizza,thursday,10,18,L,2
The Spinach and Feta Pizza,thursday,10,18,M,1
The Spinach and Feta Pizza,thursday,10,18,S,3
The Spinach and Feta Pizza,thursday,10,20,M,2
The Spinach and Feta Pizza,thursday,10,21,L,1
The Spinach and Feta Pizza,thursday,11,11,M,1
The Spinach and Feta Pizza,thursday,11,13,M,3
The Spinach and Feta Pizza,thursday,11,14,M,1
The Spinach and Feta Pizza,thursday,11,15,L,2
The Spinach and Feta Pizza,thursday,11,15,M,1
The Spinach and Feta Pizza,thursday,11,15,S,1
The Spinach and Feta Pizza,thursday,11,16,S,1
The Spinach and Feta Pizza,thursday,11,17,L,1
The Spinach and Feta Pizza,thursday,11,17,M,3
The Spinach and Feta Pizza,thursday,11,17,S,1
The Spinach and Feta Pizza,thursday,11,18,M,1
The Spinach and Feta Pizza,thursday,11,18,S,1
The Spinach and Feta Pizza,thursday,11,19,M,1
The Spinach and Feta Pizza,thursday,11,19,S,1
The Spinach and Feta Pizza,thursday,11,20,L,2
The Spinach and Feta Pizza,thursday,11,20,M,1
The Spinach and Feta Pizza,thursday,11,21,S,1
The Spinach and Feta Pizza,thursday,11,22,S,1
The Spinach and Feta Pizza,thursday,12,11,S,1
The Spinach and Feta Pizza,thursday,12,12,L,1
The Spinach and Feta Pizza,thursday,12,12,M,1
The Spinach and Feta Pizza,thursday,12,13,S,2
The Spinach and Feta Pizza,thursday,12,14,S,1
The Spinach and Feta Pizza,thursday,12,15,M,2
The Spinach and Feta Pizza,thursday,12,16,M,1
The Spinach and Feta Pizza,thursday,12,17,L,2
The Spinach and Feta Pizza,thursday,12,17,M,1
The Spinach and Feta Pizza,thursday,12,17,S,1
The Spinach and Feta Pizza,thursday,12,18,L,1
The Spinach and Feta Pizza,thursday,12,18,M,1
The Spinach and Feta Pizza,thursday,12,18,S,1
The Spinach and Feta Pizza,thursday,12,19,M,2
The Spinach and Feta Pizza,thursday,12,19,S,1
The Spinach and Feta Pizza,thursday,12,20,L,1
The Spinach and Feta Pizza,tuesday,1,11,M,1
The Spinach and Feta Pizza,tuesday,1,12,L,1
The Spinach and Feta Pizza,tuesday,1,12,M,1
The Spinach and Feta Pizza,tuesday,1,12,S,2
The Spinach and Feta Pizza,tuesday,1,13,L,4
The Spinach and Feta Pizza,tuesday,1,15,S,1
The Spinach and Feta Pizza,tuesday,1,16,L,1
The Spinach and Feta Pizza,tuesday,1,16,S,1
The Spinach and Feta Pizza,tuesday,1,17,S,2
The Spinach and Feta Pizza,tuesday,1,18,S,3
The Spinach and Feta Pizza,tuesday,1,20,L,1
The Spinach and Feta Pizza,tuesday,1,20,M,2
The Spinach and Feta Pizza,tuesday,1,21,M,1
The Spinach and Feta Pizza,tuesday,1,22,S,1
The Spinach and Feta Pizza,tuesday,2,11,S,1
The Spinach and Feta Pizza,tuesday,2,12,L,3
The Spinach and Feta Pizza,tuesday,2,13,S,2
The Spinach and Feta Pizza,tuesday,2,14,M,1
The Spinach and Feta Pizza,tuesday,2,14,S,1
The Spinach and Feta Pizza,tuesday,2,16,L,1
The Spinach and Feta Pizza,tuesday,2,16,M,1
The Spinach and Feta Pizza,tuesday,2,18,L,1
The Spinach and Feta Pizza,tuesday,2,18,M,1
The Spinach and Feta Pizza,tuesday,2,19,M,1
The Spinach and Feta Pizza,tuesday,3,11,M,2
The Spinach and Feta Pizza,tuesday,3,11,S,1
The Spinach and Feta Pizza,tuesday,3,12,L,2
The Spinach and Feta Pizza,tuesday,3,12,M,1
The Spinach and Feta Pizza,tuesday,3,12,S,2
The Spinach and Feta Pizza,tuesday,3,13,L,1
The Spinach and Feta Pizza,tuesday,3,13,M,3
The Spinach and Feta Pizza,tuesday,3,13,S,1
The Spinach and Feta Pizza,tuesday,3,14,M,1
The Spinach and Feta Pizza,tuesday,3,16,L,1
The Spinach and Feta Pizza,tuesday,3,17,L,1
The Spinach and Feta Pizza,tuesday,3,17,M,1
The Spinach and Feta Pizza,tuesday,3,18,M,1
The Spinach and Feta Pizza,tuesday,3,19,L,1
The Spinach and Feta Pizza,tuesday,3,19,M,1
The Spinach and Feta Pizza,tuesday,3,19,S,1
The Spinach and Feta Pizza,tuesday,3,20,M,1
The Spinach and Feta Pizza,tuesday,3,22,S,1
The Spinach and Feta Pizza,tuesday,4,12,L,1
The Spinach and Feta Pizza,tuesday,4,12,M,3
The Spinach and Feta Pizza,tuesday,4,13,M,1
The Spinach and Feta Pizza,tuesday,4,13,S,1
The Spinach and Feta Pizza,tuesday,4,14,L,1
The Spinach and Feta Pizza,tuesday,4,14,M,1
The Spinach and Feta Pizza,tuesday,4,14,S,1
The Spinach and Feta Pizza,tuesday,4,15,M,2
The Spinach and Feta Pizza,tuesday,4,16,M,1
The Spinach and Feta Pizza,tuesday,4,16,S,1
The Spinach and Feta Pizza,tuesday,4,17,M,4
The Spinach and Feta Pizza,tuesday,4,18,L,1
The Spinach and Feta Pizza,tuesday,4,18,M,3
The Spinach and Feta Pizza,tuesday,4,19,L,1
The Spinach and Feta Pizza,tuesday,5,11,S,1
The Spinach and Feta Pizza,tuesday,5,12,L,3
The Spinach and Feta Pizza,tuesday,5,13,L,1
The Spinach and Feta Pizza,tuesday,5,14,S,1
The Spinach and Feta Pizza,tuesday,5,18,M,1
The Spinach and Feta Pizza,tuesday,5,18,S,1
The Spinach and Feta Pizza,tuesday,5,19,S,1
The Spinach and Feta Pizza,tuesday,5,20,L,1
The Spinach and Feta Pizza,tuesday,5,20,M,2
The Spinach and Feta Pizza,tuesday,6,12,L,1
The Spinach and Feta Pizza,tuesday,6,12,S,5
The Spinach and Feta Pizza,tuesday,6,13,L,1
The Spinach and Feta Pizza,tuesday,6,13,M,1
The Spinach and Feta Pizza,tuesday,6,14,L,1
The Spinach and Feta Pizza,tuesday,6,14,M,1
The Spinach and Feta Pizza,tuesday,6,16,M,1
The Spinach and Feta Pizza,tuesday,6,16,S,1
The Spinach and Feta Pizza,tuesday,6,17,L,2
The Spinach and Feta Pizza,tuesday,6,17,S,1
The Spinach and Feta Pizza,tuesday,6,18,L,1
The Spinach and Feta Pizza,tuesday,6,18,M,1
The Spinach and Feta Pizza,tuesday,6,19,L,1
The Spinach and Feta Pizza,tuesday,6,19,S,1
The Spinach and Feta Pizza,tuesday,6,20,L,1
The Spinach and Feta Pizza,tuesday,6,21,L,3
The Spinach and Feta Pizza,tuesday,6,21,M,1
The Spinach and Feta Pizza,tuesday,6,22,L,1
The Spinach and Feta Pizza,tuesday,7,11,L,1
The Spinach and Feta Pizza,tuesday,7,11,S,1
The Spinach and Feta Pizza,tuesday,7,12,S,1
The Spinach and Feta Pizza,tuesday,7,14,S,1
The Spinach and Feta Pizza,tuesday,7,15,M,1
The Spinach and Feta Pizza,tuesday,7,17,L,1
The Spinach and Feta Pizza,tuesday,7,17,M,1
The Spinach and Feta Pizza,tuesday,7,19,L,1
The Spinach and Feta Pizza,tuesday,7,19,S,1
The Spinach and Feta Pizza,tuesday,7,21,L,1
The Spinach and Feta Pizza,tuesday,8,11,L,2
The Spinach and Feta Pizza,tuesday,8,11,M,2
The Spinach and Feta Pizza,tuesday,8,11,S,1
The Spinach and Feta Pizza,tuesday,8,12,L,1
The Spinach and Feta Pizza,tuesday,8,13,L,1
The Spinach and Feta Pizza,tuesday,8,14,L,1
The Spinach and Feta Pizza,tuesday,8,15,L,1
The Spinach and Feta Pizza,tuesday,8,16,L,1
The Spinach and Feta Pizza,tuesday,8,17,L,1
The Spinach and Feta Pizza,tuesday,8,17,M,1
The Spinach and Feta Pizza,tuesday,8,18,M,1
The Spinach and Feta Pizza,tuesday,8,19,M,1
The Spinach and Feta Pizza,tuesday,8,21,L,1
The Spinach and Feta Pizza,tuesday,8,21,M,1
The Spinach and Feta Pizza,tuesday,9,11,S,1
The Spinach and Feta Pizza,tuesday,9,12,L,1
The Spinach and Feta Pizza,tuesday,9,12,S,1
The Spinach and Feta Pizza,tuesday,9,13,L,1
The Spinach and Feta Pizza,tuesday,9,13,M,1
The Spinach and Feta Pizza,tuesday,9,13,S,1
The Spinach and Feta Pizza,tuesday,9,14,L,2
The Spinach and Feta Pizza,tuesday,9,15,M,1
The Spinach and Feta Pizza,tuesday,9,16,L,1
The Spinach and Feta Pizza,tuesday,9,16,M,1
The Spinach and Feta Pizza,tuesday,9,17,S,1
The Spinach and Feta Pizza,tuesday,9,18,M,1
The Spinach and Feta Pizza,tuesday,9,19,M,1
The Spinach and Feta Pizza,tuesday,9,19,S,1
The Spinach and Feta Pizza,tuesday,9,20,L,1
The Spinach and Feta Pizza,tuesday,9,20,M,2
The Spinach and Feta Pizza,tuesday,9,21,M,1
The Spinach and Feta Pizza,tuesday,9,22,M,1
The Spinach and Feta Pizza,tuesday,10,11,L,1
The Spinach and Feta Pizza,tuesday,10,12,S,1
The Spinach and Feta Pizza,tuesday,10,14,S,1
The Spinach and Feta Pizza,tuesday,10,15,L,1
The Spinach and Feta Pizza,tuesday,10,15,M,2
The Spinach and Feta Pizza,tuesday,10,17,L,1
The Spinach and Feta Pizza,tuesday,10,18,M,1
The Spinach and Feta Pizza,tuesday,10,19,M,1
The Spinach and Feta Pizza,tuesday,10,21,S,2
The Spinach and Feta Pizza,tuesday,11,12,L,1
The Spinach and Feta Pizza,tuesday,11,12,S,1
The Spinach and Feta Pizza,tuesday,11,13,M,1
The Spinach and Feta Pizza,tuesday,11,15,S,1
The Spinach and Feta Pizza,tuesday,11,16,M,2
The Spinach and Feta Pizza,tuesday,11,17,L,2
The Spinach and Feta Pizza,tuesday,11,17,M,1
The Spinach and Feta Pizza,tuesday,11,18,M,1
The Spinach and Feta Pizza,tuesday,11,18,S,1
The Spinach and Feta Pizza,tuesday,11,19,S,2
The Spinach and Feta Pizza,tuesday,11,20,M,1
The Spinach and Feta Pizza,tuesday,11,20,S,2
The Spinach and Feta Pizza,tuesday,12,11,L,1
